SCHOOL,DEPARTMENT,POSITION,GENDER,Name,Other,a,b,c,d,e
University of Toronto,FACULTY OF MEDICINE,ASSOCIATE DEAN,F,Suzan Schneeweiss,,,,,,
University of Toronto,FACULTY OF MEDICINE,ASSOCIATE DEAN,F,Alison Freeland,,,,,,
University of Toronto,FACULTY OF MEDICINE,ASSOCIATE DEAN,M,Allan Kaplan,vice dean ,,,,,
University of Toronto,FACULTY OF MEDICINE,ASSOCIATE DEAN,M,Salvatore Spadafor,vice dean ,,,,,
University of Toronto,FACULTY OF MEDICINE,ASSOCIATE DEAN,M,Richard Hegele,,,,,,
University of Toronto,FACULTY OF MEDICINE,ASSOCIATE DEAN,M,Tony Pignatiello,,,,,,
University of Toronto,FACULTY OF MEDICINE,ASSOCIATE DEAN,M,Norman Rosenblum,,,,,,
University of Toronto,FACULTY OF MEDICINE,ASSOCIATE DEAN,M,"Glen Bandiera,",,,,,,
University of Toronto,FACULTY OF MEDICINE,DEAN,M,Trevor Young,,,,,,
University of Toronto,FACULTY OF MUSIC,ASSOCIATE DEAN,F,Midori,,,,,,
University of Toronto,FACULTY OF MUSIC,ASSOCIATE DEAN,F,Sherry,,,,,,
University of Toronto,FACULTY OF MUSIC,ASSOCIATE DEAN,M,Gordon,,,,,,
University of Toronto,FACULTY OF MUSIC,ASSOCIATE DEAN,M,Ryan,,,,,,
University of Toronto,FACULTY OF MUSIC,DEAN,M,Don,,,,,,
University of Toronto,FACULTY OF NURSING,ASSOCIATE DEAN,M,Ann,,,,,,
University of Toronto,FACULTY OF NURSING,DEAN,F,Linda,,,,,,
University of Toronto,FACULTY OF PHARMACY,ASSOCIATE DEAN,M,Stephane,,,,,,
University of Toronto,FACULTY OF SOCIAL WORK ,ASSOCIATE DEAN,F,Shelley,,,,,,
University of Toronto,FACULTY OF SOCIAL WORK ,ASSOCIATE DEAN,F,Barbara,,,,,,
University of Toronto,FACULTY OF SOCIAL WORK ,DEAN,F,Faye,,,,,,
University of Toronto,GRADUATE STUDIES,ASSOCIATE DEAN,F,Elizabeth,vice dean ,,,,,
University of Toronto,GRADUATE STUDIES,DEAN,M,Joshua Barker,,,,,,
University of Toronto,ONTARIO INSTITUTE FOR STUDIES IN EDUCATION,ASSOCIATE DEAN,F,Michele Peterson-Badali,,,,,,
University of Toronto,ONTARIO INSTITUTE FOR STUDIES IN EDUCATION,ASSOCIATE DEAN,M,Douglas McDougall,,,,,,
University of Toronto,ONTARIO INSTITUTE FOR STUDIES IN EDUCATION,DEAN,M,Glen,,,,,,
University of Toronto,SCHOOL OF CONTINUING STUDIES,DEAN,F,Maureen,,,,,,
University of Toronto,SCHOOL OF MANAGEMENT,ASSOCIATE DEAN,F,Susan,vice dean ,,,,,
University of Toronto,SCHOOL OF MANAGEMENT,ASSOCIATE DEAN,F,Joanne,,,,,,
University of Toronto,SCHOOL OF MANAGEMENT,ASSOCIATE DEAN,M,Brian,,,,,,
University of Toronto,SCHOOL OF MANAGEMENT,ASSOCIATE DEAN,M,Kenneth,vice dean ,,,,,
University of Toronto,SCHOOL OF MANAGEMENT,ASSOCIATE DEAN,M,Mihnea,,,,,,
University of Toronto,SCHOOL OF MANAGEMENT,DEAN,M,Tiff,,,,,,
University of Toronto,SCHOOL OF PUBLIC HEALTH,ASSOCIATE DEAN,F,Nancy,,,,,,
University of Toronto,SCHOOL OF PUBLIC HEALTH ,ASSOCIATE DEAN,M,Michael,,,,,,
University of Toronto,SCHOOL OF PUBLIC HEALTH ,ASSOCIATE DEAN,M,France,,,,,,
University of Toronto,SCHOOL OF PUBLIC HEALTH ,DEAN,M,Adalsteinn,,,,,,
University of Toronto,SENIOR LEADERSHIP,OTHER,F,Sandy,VICE PROVOST,,,,,
University of Toronto,SENIOR LEADERSHIP,PRESIDENT/CHANCELLOR,M,MERIC GERTLER,,,,,,
University of Toronto,SENIOR LEADERSHIP,VP/VICE CHANCELLOR,F,Lori,,,,,,
University of Toronto,SENIOR LEADERSHIP,VP/VICE CHANCELLOR,F,Cheryl,PROvost,,,,,
University of Toronto,SENIOR LEADERSHIP,VP/VICE CHANCELLOR,M,Joseph,,,,,,
University of Toronto,SENIOR LEADERSHIP,VP/VICE CHANCELLOR,M,Christopher,,,,,,
University of Toronto,SENIOR LEADERSHIP,VP/VICE CHANCELLOR,M,David,,,,,,
University of Toronto,SENIOR LEADERSHIP,VP/VICE CHANCELLOR,M,Vivek,,,,,,
University of Toronto,SENIOR LEADERSHIP,VP/VICE CHANCELLOR,M,Bruce,,,,,,
University of Toronto,SENIOR LEADERSHIP,VP/VICE CHANCELLOR,M,Ulrich,,,,,,
University of Toronto,SENIOR LEADERSHIP,VP/VICE CHANCELLOR,M,Scott,,,,,,
University of Toronto,UNIVERSITY OF TORONTO MISSAUGA,ASSOCIATE DEAN,F,Fiona,,,,,,
University of Toronto,UNIVERSITY OF TORONTO MISSAUGA,ASSOCIATE DEAN,F,Angela,vice dean ,,,,,
University of Toronto,UNIVERSITY OF TORONTO MISSAUGA,ASSOCIATE DEAN,F,Heather,vice dean ,,,,,
University of Toronto,UNIVERSITY OF TORONTO MISSAUGA,ASSOCIATE DEAN,M,Jeremy,,,,,,
University of Toronto,UNIVERSITY OF TORONTO MISSAUGA,DEAN,F,Amrita,,,,,,
University of Toronto,UNIVERSITY OF TORONTO SCARBOROUGH ,ASSOCIATE DEAN,F,Maydianne,,,,,,
University of Toronto,UNIVERSITY OF TORONTO SCARBOROUGH ,ASSOCIATE DEAN,F,Clare,,,,,,
University of Toronto,UNIVERSITY OF TORONTO SCARBOROUGH ,ASSOCIATE DEAN,M,Mark,vice dean ,,,,,
University of Toronto,UNIVERSITY OF TORONTO SCARBOROUGH ,DEAN,M,Bill,,,,,,
University of Washington ,COLLEGE OF ARTS AND SCIENCES,ASSOCIATE DEAN,F,Tracy Ostrem,,,,,,
University of Washington ,COLLEGE OF ARTS AND SCIENCES,ASSOCIATE DEAN,M,Steve Majeski,,,,,,
University of Washington ,COLLEGE OF ARTS AND SCIENCES,ASSOCIATE DEAN,M,Kevin Mihata,,,,,,
University of Washington ,COLLEGE OF ARTS AND SCIENCES,DEAN,F,Suzanne Hawley,,,,,,
University of Washington ,COLLEGE OF ARTS AND SCIENCES,DEAN,F,Catherine Cole,,,,,,
University of Washington ,COLLEGE OF ARTS AND SCIENCES,DEAN,M,Robert Stacey,Dean of school ,,,,,
University of Washington ,COLLEGE OF ARTS AND SCIENCES,DEAN,M,George Lovell,,,,,,
University of Washington ,COLLEGE OF ARTS AND SCIENCES,DEAN,M,Michael Shapiro,,,,,,
University of Washington ,COLLEGE OF BUILT ENVIRONMENTS,ASSISTANT DEAN,F,Rachel Ward,,,,,,
University of Washington ,COLLEGE OF BUILT ENVIRONMENTS,ASSISTANT DEAN,M,Edgar Gonzalez,,,,,,
University of Washington ,COLLEGE OF BUILT ENVIRONMENTS,ASSISTANT DEAN,M,Mark Baratta,,,,,,
University of Washington ,COLLEGE OF BUILT ENVIRONMENTS,ASSOCIATE DEAN,F,Marina Alberti,,,,,,
University of Washington ,COLLEGE OF BUILT ENVIRONMENTS,ASSOCIATE DEAN,M,Jeffrey Ochsner,,,,,,
University of Washington ,COLLEGE OF BUILT ENVIRONMENTS,ASSOCIATE DEAN,M,Kimo Griggs,,,,,,
University of Washington ,COLLEGE OF BUILT ENVIRONMENTS,DEAN,M, John Schaufelberger,,,,,,
University of Washington ,COLLEGE OF EDUCATION,ASSISTANT DEAN,F,Santhi Perumal,,,,,,
University of Washington ,COLLEGE OF EDUCATION,ASSISTANT DEAN,M,Patrick Sexton,,,,,,
University of Washington ,COLLEGE OF EDUCATION,ASSISTANT DEAN,M,Martin Howell,,,,,,
University of Washington ,COLLEGE OF EDUCATION,ASSISTANT DEAN,M,Eric Lawson,,,,,,
University of Washington ,COLLEGE OF EDUCATION,DEAN,F,Mia Tuan,,,,,,
University of Washington ,COLLEGE OF ENGINEERING,ASSOCIATE DEAN,F,Eve Riskin,,,,,,
University of Washington ,COLLEGE OF ENGINEERING,ASSOCIATE DEAN,F,Judy Mahoney,,,,,,
University of Washington ,COLLEGE OF ENGINEERING,ASSOCIATE DEAN,M,Brian Fabien,,,,,,
University of Washington ,COLLEGE OF ENGINEERING,ASSOCIATE DEAN,M,Pedro Arduino,,,,,,
University of Washington ,COLLEGE OF ENGINEERING,ASSOCIATE DEAN,M,Greg Miller,Vice Dean ,,,,,
University of Washington ,COLLEGE OF ENGINEERING,DEAN,M,Michael B. Bragg,,,,,,
University of Washington ,COLLEGE OF THE ENVIRONMENT,ASSISTANT DEAN,F,Terryl Ross,,,,,,
University of Washington ,COLLEGE OF THE ENVIRONMENT,ASSISTANT DEAN,F,Amy Snover,,,,,,
University of Washington ,COLLEGE OF THE ENVIRONMENT,ASSOCIATE DEAN,F,Stephanie Harrington,,,,,,
University of Washington ,COLLEGE OF THE ENVIRONMENT,ASSOCIATE DEAN,F,Julia K. Parrish,,,,,,
University of Washington ,COLLEGE OF THE ENVIRONMENT,ASSOCIATE DEAN,F,Marilyn Montgomery,,,,,,
University of Washington ,COLLEGE OF THE ENVIRONMENT,ASSOCIATE DEAN,M,Robert Wood,,,,,,
University of Washington ,COLLEGE OF THE ENVIRONMENT,DEAN,F,Lisa J. Graumlich,,,,,,
University of Washington ,GRADUATE SCHOOL,ASSOCIATE DEAN,F,Rebecca Aanerud,,,,,,
University of Washington ,GRADUATE SCHOOL,ASSOCIATE DEAN,F,Kelly Edwards,,,,,,
University of Washington ,GRADUATE SCHOOL,ASSOCIATE DEAN,M,Gino Aisenberg,,,,,,
University of Washington ,GRADUATE SCHOOL,DEAN,M,David L. Eaton,,,,,,
University of Washington ,INFORMATION SCHOOL ,ASSISTANT DEAN,F,Mary Clark,,,,,,
University of Washington ,INFORMATION SCHOOL ,ASSOCIATE DEAN,F,Carole Palmer,,,,,,
University of Washington ,INFORMATION SCHOOL ,ASSOCIATE DEAN,M,Matthew Saxton,,,,,,
University of Washington ,INFORMATION SCHOOL ,ASSOCIATE DEAN,M,Joseph T. Tennis,,,,,,
University of Washington ,INFORMATION SCHOOL ,DEAN,M,Anind K. Dey,,,,,,
University of Washington ,SCHOO OF PUBLIC HEALTH,ASSISTANT DEAN,F,Megan Ingram,,,,,,
University of Washington ,SCHOO OF PUBLIC HEALTH,ASSOCIATE DEAN,F,Shirley A.A. Beresford,,,,,,
University of Washington ,SCHOO OF PUBLIC HEALTH,DEAN,M,Joel Kaufman,,,,,,
University of Washington ,SCHOOL OF BUSINESS ,ASSISTANT DEAN,F,Michelle Griffin,,,,,,
University of Washington ,SCHOOL OF BUSINESS ,ASSOCIATE DEAN,F,Xiao-Ping Chen,,,,,,
University of Washington ,SCHOOL OF BUSINESS ,DEAN,M,James Jiambalvo,,,,,,
University of Washington ,SCHOOL OF DENTISTRY,ASSISTANT DEAN,F,Christina Vanosdoll,,,,,,
University of Washington ,SCHOOL OF DENTISTRY,ASSISTANT DEAN,F,Jessie Garcia,,,,,,
University of Washington ,SCHOOL OF DENTISTRY,ASSISTANT DEAN,M,Bob Wanezek,,,,,,
University of Washington ,SCHOOL OF DENTISTRY,ASSOCIATE DEAN,F,Sara Gordon,,,,,,
University of Washington ,SCHOOL OF DENTISTRY,ASSOCIATE DEAN,F,Linda LeResche,,,,,,
University of Washington ,SCHOOL OF DENTISTRY,ASSOCIATE DEAN,M,John Sorensen,,,,,,
University of Washington ,SCHOOL OF DENTISTRY,ASSOCIATE DEAN,M,John Wataha,,,,,,
University of Washington ,SCHOOL OF DENTISTRY,DEAN,F,Susan E. Coldwell,,,,,,
University of Washington ,SCHOOL OF DENTISTRY,DEAN,M,James Johnson ,Dean of school ,,,,,
University of Washington ,SCHOOL OF DENTISTRY,DEAN,M,Thomas Dodson,,,,,,
University of Washington ,SCHOOL OF LAW ,ASSISTANT DEAN,F,Melissa Berry,,,,,,
University of Washington ,SCHOOL OF LAW ,ASSISTANT DEAN,F,Jessica Brase ,,,,,,
University of Washington ,SCHOOL OF LAW ,ASSISTANT DEAN,M,Mathiew Le ,,,,,,
University of Washington ,SCHOOL OF LAW ,ASSISTANT DEAN,M,Pontus Niklasson ,,,,,,
University of Washington ,SCHOOL OF LAW ,ASSISTANT DEAN,M,Craig Wright ,,,,,,
University of Washington ,SCHOOL OF LAW ,ASSOCIATE DEAN,F,Christine Cimini ,,,,,,
University of Washington ,SCHOOL OF LAW ,ASSOCIATE DEAN,F,Sanne Knudsen ,,,,,,
University of Washington ,SCHOOL OF LAW ,ASSOCIATE DEAN,F,Brenda Williams ,,,,,,
University of Washington ,SCHOOL OF LAW ,ASSOCIATE DEAN,M,Jonathon Franklin ,,,,,,
University of Washington ,SCHOOL OF LAW ,ASSOCIATE DEAN,M,Scott Shumacher ,,,,,,
University of Washington ,SCHOOL OF MEDICINE,ASSISTANT DEAN,F,Cindy A. Hamra,,,,,,
University of Washington ,SCHOOL OF MEDICINE,ASSISTANT DEAN,F,LeeAnna Muzquiz,,,,,,
University of Washington ,SCHOOL OF MEDICINE,ASSISTANT DEAN,F,Raye Maestas,,,,,,
University of Washington ,SCHOOL OF MEDICINE,ASSISTANT DEAN,F,Jane Shelby,,,,,,
University of Washington ,SCHOOL OF MEDICINE,ASSISTANT DEAN,F,Mary Barinaga,,,,,,
University of Washington ,SCHOOL OF MEDICINE,ASSISTANT DEAN,F,Barbara Doty,,,,,,
University of Washington ,SCHOOL OF MEDICINE,ASSISTANT DEAN,F,Judy Swanson,,,,,,
University of Washington ,SCHOOL OF MEDICINE,ASSISTANT DEAN,M,James B. Hendricks,,,,,,
University of Washington ,SCHOOL OF MEDICINE,ASSISTANT DEAN,M,Stephen Schmechel,,,,,,
University of Washington ,SCHOOL OF MEDICINE,ASSISTANT DEAN,M,John McCarthy,,,,,,
University of Washington ,SCHOOL OF MEDICINE,ASSISTANT DEAN,M,Mark Whipple,,,,,,
University of Washington ,SCHOOL OF MEDICINE,ASSISTANT DEAN,M,Tim Robinson,,,,,,
University of Washington ,SCHOOL OF MEDICINE,ASSISTANT DEAN,M,Martin Teintze,,,,,,
University of Washington ,SCHOOL OF MEDICINE,ASSISTANT DEAN,M,"William Sayres Jr,",,,,,,
University of Washington ,SCHOOL OF MEDICINE,ASSISTANT DEAN,M,Jeffrey Seegmiller,,,,,,
University of Washington ,SCHOOL OF MEDICINE,ASSISTANT DEAN,M,Geoffry Jones,,,,,,
University of Washington ,SCHOOL OF MEDICINE,ASSISTANT DEAN,M,Frank Batcha,,,,,,
University of Washington ,SCHOOL OF MEDICINE,ASSISTANT DEAN,M,Lawrence E. Kirven,,,,,,
University of Washington ,SCHOOL OF MEDICINE,ASSISTANT DEAN,M,Jay S. Erickson,,,,,,
University of Washington ,SCHOOL OF MEDICINE,ASSISTANT DEAN,M,"Yong ""Ki"" Shin",,,,,,
University of Washington ,SCHOOL OF MEDICINE,ASSOCIATE DEAN,F,Suzanne M. Allen,Vice Dean ,,,,,
University of Washington ,SCHOOL OF MEDICINE,ASSOCIATE DEAN,F,Jennifer Best,,,,,,
University of Washington ,SCHOOL OF MEDICINE,ASSOCIATE DEAN,F,Sara Kim,,,,,,
University of Washington ,SCHOOL OF MEDICINE,ASSOCIATE DEAN,F,"Mary Lenora ""Nora"" Disis",,,,,,
University of Washington ,SCHOOL OF MEDICINE,ASSOCIATE DEAN,F,Sheila A. Lukehart,,,,,,
University of Washington ,SCHOOL OF MEDICINE,ASSOCIATE DEAN,F,Anne Eacker,,,,,,
University of Washington ,SCHOOL OF MEDICINE,ASSOCIATE DEAN,F,Erika Goldstein,,,,,,
University of Washington ,SCHOOL OF MEDICINE,ASSOCIATE DEAN,F,Christina M. Surawicz,,,,,,
University of Washington ,SCHOOL OF MEDICINE,ASSOCIATE DEAN,F,Carol Teitz,,,,,,
University of Washington ,SCHOOL OF MEDICINE,ASSOCIATE DEAN,F,Marjorie Wenrich,,,,,,
University of Washington ,SCHOOL OF MEDICINE,ASSOCIATE DEAN,F,Mary Fran Joseph,,,,,,
University of Washington ,SCHOOL OF MEDICINE,ASSOCIATE DEAN,M,Byron Joyner,Vice Dean ,,,,,
University of Washington ,SCHOOL OF MEDICINE,ASSOCIATE DEAN,M,Mark Green,Vice Dean ,,,,,
University of Washington ,SCHOOL OF MEDICINE,ASSOCIATE DEAN,M,John T. Slattery,Vice Dean ,,,,,
University of Washington ,SCHOOL OF MEDICINE,ASSOCIATE DEAN,M,Timothy Dellit,,,,,,
University of Washington ,SCHOOL OF MEDICINE,ASSOCIATE DEAN,M,Daryl Potyk,,,,,,
University of Washington ,SCHOOL OF MEDICINE,ASSOCIATE DEAN,M,Michael Ryan,,,,,,
University of Washington ,SCHOOL OF MEDICINE,ASSOCIATE DEAN,M,Marshall S. Horwitz,,,,,,
University of Washington ,SCHOOL OF MEDICINE,ASSOCIATE DEAN,M,Paul James,,,,,,
University of Washington ,SCHOOL OF MEDICINE,ASSOCIATE DEAN,M,Thomas Staiger,,,,,,
University of Washington ,SCHOOL OF MEDICINE,ASSOCIATE DEAN,M,J. Richard Goss,,,,,,
University of Washington ,SCHOOL OF MEDICINE,ASSOCIATE DEAN,M,Bruder Stapleton,,,,,,
University of Washington ,SCHOOL OF MEDICINE,DEAN,M,Paul G. Ramsey,,,,,,
University of Washington ,SCHOOL OF NURSING,ASSOCIATE DEAN,F,Joie Whitney,,,,,,
University of Washington ,SCHOOL OF NURSING,ASSOCIATE DEAN,F,Shari L. Dworkin,,,,,,
University of Washington ,SCHOOL OF NURSING,ASSOCIATE DEAN,F,Selina Mohammed,,,,,,
University of Washington ,SCHOOL OF NURSING,ASSOCIATE DEAN,F,Nancy Fugate Woods,,,,,,
University of Washington ,SCHOOL OF NURSING,ASSOCIATE DEAN,F,Anne Hirsch,,,,,,
University of Washington ,SCHOOL OF NURSING,DEAN,F,Azita Emami,,,,,,
University of Washington ,SCHOOL OF PHARMACY,ASSISTANT DEAN,F,Claire Forster,,,,,,
University of Washington ,SCHOOL OF PHARMACY,ASSISTANT DEAN,F,Christene James,,,,,,
University of Washington ,SCHOOL OF PHARMACY,ASSISTANT DEAN,M,Shabir Somani,,,,,,
University of Washington ,SCHOOL OF PHARMACY,ASSOCIATE DEAN,F,Peggy Odegard,,,,,,
University of Washington ,SCHOOL OF PHARMACY,ASSOCIATE DEAN,M,Andy Stergachis,,,,,,
University of Washington ,SCHOOL OF PHARMACY,ASSOCIATE DEAN,M,Stanley Weber,,,,,,
University of Washington ,SCHOOL OF PHARMACY,DEAN,M,Sean D. Sullivan,dean of school ,,,,,
University of Washington ,SCHOOL OF PUBLIC POLICY AND GOVERNANCE ,ASSISTANT DEAN,F,Rebecca Ehrlichman Blume,,,,,,
University of Washington ,SCHOOL OF PUBLIC POLICY AND GOVERNANCE ,ASSISTANT DEAN,F,Carrie Evans,,,,,,
University of Washington ,SCHOOL OF PUBLIC POLICY AND GOVERNANCE ,ASSISTANT DEAN,M,Adam Sherman,,,,,,
University of Washington ,SCHOOL OF PUBLIC POLICY AND GOVERNANCE ,ASSOCIATE DEAN,F,C. Leigh Anderson,,,,,,
University of Washington ,SCHOOL OF PUBLIC POLICY AND GOVERNANCE ,ASSOCIATE DEAN,M,Mark Long,,,,,,
University of Washington ,SCHOOL OF PUBLIC POLICY AND GOVERNANCE ,ASSOCIATE DEAN,M,Justin Marlowe,,,,,,
University of Washington ,SCHOOL OF PUBLIC POLICY AND GOVERNANCE ,ASSOCIATE DEAN,M,Craig Thomas,,,,,,
University of Washington ,SCHOOL OF PUBLIC POLICY AND GOVERNANCE ,DEAN,F,Sandra O. Archibald,,,,,,
University of Washington ,SCHOOL OF SOCIAL WORK,ASSISTANT DEAN,F,April Johnson,,,,,,
University of Washington ,SCHOOL OF SOCIAL WORK,ASSISTANT DEAN,F,Val Kalei Kanuha,,,,,,
University of Washington ,SCHOOL OF SOCIAL WORK,ASSISTANT DEAN,F,Vicki Anderson-Ellis,,,,,,
University of Washington ,SCHOOL OF SOCIAL WORK,ASSOCIATE DEAN,F,Tessa Evans-Campbell ,,,,,,
University of Washington ,SCHOOL OF SOCIAL WORK,ASSOCIATE DEAN,F,Karina Walters,,,,,,
University of Washington ,SCHOOL OF SOCIAL WORK,ASSOCIATE DEAN,F,Eddie Uehara,,,,,,
University of Washington ,SENIOR LEADERSHIP,OTHER,F,Cheryl A. Cameron,Vice Provost ,,,,,
University of Washington ,SENIOR LEADERSHIP,OTHER,F,Lizabeth “Betsy” A. Wilson,Vice Provost ,,,,,
University of Washington ,SENIOR LEADERSHIP,OTHER,F,Mary E. Lidstrom,Vice Provost ,,,,,
University of Washington ,SENIOR LEADERSHIP,OTHER,M,Philip J. Reid,Vice Provost ,,,,,
University of Washington ,SENIOR LEADERSHIP,OTHER,M,Rovy Branon,Vice Provost ,,,,,
University of Washington ,SENIOR LEADERSHIP,OTHER,M,Jeffrey Riedinger,Vice Provost ,,,,,
University of Washington ,SENIOR LEADERSHIP,PRESIDENT/CHANCELLOR,F,Ana Mari Cauce,,,,,,
University of Washington ,SENIOR LEADERSHIP,PRESIDENT/CHANCELLOR,M,Wolf Yeigh,Chancellor,,,,,
University of Washington ,SENIOR LEADERSHIP,PRESIDENT/CHANCELLOR,M,Mark A. Pagano,Chancellor,,,,,
University of Washington ,SENIOR LEADERSHIP,VP/VICE CHANCELLOR,F,Mindy Kornberg,,,,,,
University of Washington ,SENIOR LEADERSHIP,VP/VICE CHANCELLOR,F,Connie Kravas,,,,,,
University of Washington ,SENIOR LEADERSHIP,VP/VICE CHANCELLOR,F,Ruth Mahan ,,,,,,
University of Washington ,SENIOR LEADERSHIP,VP/VICE CHANCELLOR,F,Jacqueline Cabe,,,,,,
University of Washington ,SENIOR LEADERSHIP,VP/VICE CHANCELLOR,M,Jerry Baldasty,Provost ,,,,,
University of Washington ,SENIOR LEADERSHIP,VP/VICE CHANCELLOR,M,Randy Hodgins,,,,,,
University of Washington ,SENIOR LEADERSHIP,VP/VICE CHANCELLOR,M,Jeffrey Scott,,,,,,
University of Washington ,SENIOR LEADERSHIP,VP/VICE CHANCELLOR,M,Vikram Jandhyala,,,,,,
University of Washington ,SENIOR LEADERSHIP,VP/VICE CHANCELLOR,M,Rickey Hall,,,,,,
University of Washington ,SENIOR LEADERSHIP,VP/VICE CHANCELLOR,M,Denzil Suite,,,,,,
University of Washington ,SENIOR LEADERSHIP,VP/VICE CHANCELLOR,M,Aaron Powell,,,,,,
University of Washington ,SENIOR LEADERSHIP,VP/VICE CHANCELLOR,M,Paul Hayes,,,,,,
University of Washington ,SENIOR LEADERSHIP,VP/VICE CHANCELLOR,M,Don Theophilus,,,,,,
University of Washington ,SENIOR LEADERSHIP,VP/VICE CHANCELLOR,M,Carlos Pellegrini,,,,,,
University of Washington ,SENIOR LEADERSHIP,VP/VICE CHANCELLOR,M,Ed Taylor,,,,,,
Vanderbilt,Arts & Sciences,ASSOCIATE DEAN,F,Patricia Helland,,,,,,
Vanderbilt,Arts & Sciences,ASSOCIATE DEAN,M,Frank Dobson,,,,,,
Vanderbilt,COLLEGE OF ARTS AND SCIENCES,ASSISTANT DEAN,F,Andrea Hearn,,,,,,
Vanderbilt,COLLEGE OF ARTS AND SCIENCES,ASSOCIATE DEAN,F,Yollette Jones,,,,,,
Vanderbilt,COLLEGE OF ARTS AND SCIENCES,ASSOCIATE DEAN,M,Roger Moore,,,,,,
Vanderbilt,COLLEGE OF ARTS AND SCIENCES,ASSOCIATE DEAN,M,Dan Morgan,,,,,,
Vanderbilt,COLLEGE OF ARTS AND SCIENCES,ASSOCIATE DEAN,M,Jonathan Petty,,,,,,
Vanderbilt,COLLEGE OF ARTS AND SCIENCES,DEAN,F,Bonnie J Down,,,,,,
Vanderbilt,COLLEGE OF ARTS AND SCIENCES,DEAN,M,John Geer,May 23 2019,,,,,
Vanderbilt,COLLEGE OF ARTS AND SCIENCES,DEAN,M,Andre Christie-Mizell,undergrad,,,,,
Vanderbilt,COLLEGE OF ARTS AND SCIENCES,DEAN,M,Kamal Saggi,,,,,,
Vanderbilt,COLLEGE OF ARTS AND SCIENCES,DEAN,M,David Wright,grad edu,,,,,
Vanderbilt,DIVINITY SCHOOL,ASSISTANT DEAN,F,Amy Steele,,,,,,
Vanderbilt,DIVINITY SCHOOL,ASSISTANT DEAN,M,Victor Judge,,,,,,
Vanderbilt,DIVINITY SCHOOL,ASSOCIATE DEAN,F,C Melissa Snarr,,,,,,
Vanderbilt,DIVINITY SCHOOL,ASSOCIATE DEAN,M,James P Byrd,,,,,,
Vanderbilt,DIVINITY SCHOOL,DEAN,F,Emilie M Townes,Mar 15 2019,,,,,
Vanderbilt,SCHOOL OF BUSINESS,ASSOCIATE DEAN,F,Nancy Lea Hyer,,,,,,
Vanderbilt,SCHOOL OF BUSINESS,ASSOCIATE DEAN,M,Karl Hackenbrack,Oct 22 2018,,,,,
Vanderbilt,SCHOOL OF BUSINESS,DEAN,M,M Eric Johnson,Aug 12 2020,,,,,
Vanderbilt,SCHOOL OF BUSINESS,DEAN,M,Francisco Perez-Gonzalez,,,,,,
Vanderbilt,SCHOOL OF BUSINESS,DEAN,M,Wright C Pinson,,,,,,
Vanderbilt,SCHOOL OF EDUCATION,ASSISTANT DEAN,F,Monique Robinson-Nichols,,,,,,
Vanderbilt,SCHOOL OF EDUCATION,ASSOCIATE DEAN,F,Xiu Cravens,,,,,,
Vanderbilt,SCHOOL OF EDUCATION,ASSOCIATE DEAN,F,Jeanette Mancilla-Martinez,,,,,,
Vanderbilt,SCHOOL OF EDUCATION,ASSOCIATE DEAN,F,Jacci L Rodgers,,,,,,
Vanderbilt,SCHOOL OF EDUCATION,ASSOCIATE DEAN,F,Sharon L Shields,,,,,,
Vanderbilt,SCHOOL OF EDUCATION,ASSOCIATE DEAN,M,David Dickinson,,,,,,
Vanderbilt,SCHOOL OF EDUCATION,ASSOCIATE DEAN,M,Joseph Murphy,,,,,,
Vanderbilt,SCHOOL OF EDUCATION,ASSOCIATE DEAN,M,Craig Smith,,,,,,
Vanderbilt,SCHOOL OF EDUCATION,DEAN,F,Camilla P Benbow,Between sep 9 2018 and dec 6 2019,,,,,
Vanderbilt,SCHOOL OF ENGINEERING,ASSISTANT DEAN,F,Julianne Vernon,,,,,,
Vanderbilt,SCHOOL OF ENGINEERING,ASSISTANT DEAN,M,Burgess Mitchell,,,,,,
Vanderbilt,SCHOOL OF ENGINEERING,ASSISTANT DEAN,M,Thomas Withdrow,,,,,,
Vanderbilt,SCHOOL OF ENGINEERING,ASSOCIATE DEAN,F,Cynthia Paschal,,,,,,
Vanderbilt,SCHOOL OF ENGINEERING,ASSOCIATE DEAN,F,Teresa Rogers,,,,,,
Vanderbilt,SCHOOL OF ENGINEERING,ASSOCIATE DEAN,M,E Duco Jansen,,,,,,
Vanderbilt,SCHOOL OF ENGINEERING,ASSOCIATE DEAN,M,Peter Cummings,,,,,,
Vanderbilt,SCHOOL OF ENGINEERING,ASSOCIATE DEAN,M,William Robinson,,,,,,
Vanderbilt,SCHOOL OF ENGINEERING,ASSOCIATE DEAN,M,Christopher Rowe,,,,,,
Vanderbilt,SCHOOL OF ENGINEERING,DEAN,M,Philippe Fauchet,May 2 2019,,,,,
Vanderbilt,SCHOOL OF GRADUATE STUDIES,ASSISTANT DEAN,F,Ruth Schemmer,,,,,,
Vanderbilt,SCHOOL OF GRADUATE STUDIES,ASSISTANT DEAN,F,Mary Michael-Woolman,,,,,,
Vanderbilt,SCHOOL OF GRADUATE STUDIES,ASSISTANT DEAN,M,Don Brunson,,,,,,
Vanderbilt,SCHOOL OF GRADUATE STUDIES,ASSOCIATE DEAN,F,Clare McCabe,,,,,,
Vanderbilt,SCHOOL OF GRADUATE STUDIES,ASSOCIATE DEAN,M,Richard Hoover,,,,,,
